1.0,So I am getting a flu shot for the first time ever. do not really feel good about it but here goes. Mind you have not had flu since I was 15
1.0,This flu shot made my arm sore
1.0,Idk what good getting a flu shot does when you still end up getting the flu 
1.0,WHERE? RT Just got my flu shot at APHA 13
1.0, I was getting a flu shot
1.0, your flu shot on was absolutely hysterical. And then the news cut in....
1.0,Got my flu shot yesterday. Holy sore arm today.
1.0, I am alright thanks ... getting rid of some flu ... off to Berlin tomorrow to see Rob ... have a great weekend 😉 
1.0,Back in ny...sorry to jet blue for being a bitch. It was the flu and fear of flying combo. We ' hugged ' in the end 🙂 
1.0,"Life is so flipping unfair. I am not even done getting over the swine flu, and I am coming down with a cold!!! 🙁 "
1.0,I am dead tired. Getting over flu and taking care of kids all day.
1.0,This flu shot got my arm Odee sore 
1.0,"HI SORRY I WAS GONE ALL DAY I GOT 4 SHOTS, A TB TEST, DRUG TEST, FLU SHOT AND OTHER THINGS AND I GOT KNOCKED TF OUT"
1.0,I have never had a flu shot before but is offering them for free!! Appointment made! I Like Free Aint Nobody Got Time For The Flu
1.0,My mom is trying to get me to get the flu shot 
1.0,"flu, flu, flu how do you do? Is it swine or is it bird and my dear head why do you hurt? Sage tea overdose. Cheerio"
1.0,That flu shot I got yesterday has made me feel like 
1.0,"everything aches, maybe i am finally getting pig flu? Am hoping so"
1.0, yeah I almost got all A is 🙂 I got out early because I had to get my flu shot
1.0,Dying from my flu shot I swear 
1.0,Sparty got a flu shot at Sparrow today! Did you get yours yet? ?set a.10152416080556032.1073742007.46555201031 type 1 
1.0,"Was thinking about getting a flu shot this year, but how many gallons of vaccine do they put in you?"
1.0,Getting flu shots on family night!!! 
1.0, got a flu shot once and saw my life flash before my eyes. Never again!!!!
1.0,Getting my flu shot for health science finally
1.0,so i got that flu shot today and i feel like has been punching the heck out of my arm again
1.0, I am grateful for my Mom in law. She made me get a flu shot and the doc said it would have been worse if not for it!
1.0, Hey there...just getting over the flu. I have not been out to church and I MISS IT. I pray you have a full recovery.
1.0,Hey every1 hows it goin? aI just got up from a long week of fever..ont worry not swine flu..
1.0,I snorted my flu shot today lets see when I get sick 
1.0,Mom said if I get my flu shot she will take me to Petland... 
1.0,Mother blames flu shot for son is death via STOP KILLING PEOPLE WITH VACCINES! CD Cwhistleblower Flu Shot !!
1.0,"getting tired of watching TV. I know, you never thought you would hear that from me, right? Flu boring."
1.0,Only now my arm starting to tense up from that flu shot earlier
1.0,My arm is so sore from flu shots yesterday.... pissed 
1.0,Got to go home after flu shot yeah woo hoo
1.0,I have to get a flipping physical just to get a flu shot lol wut .
1.0,I feel like crap. Can getting the flu shot make you sick?
1.0,I love Mother Son matching flu shots day. it s a thing
1.0,At home thinking i might need to see a doctor. I wake up coughing with a dry scratchy throat and stopped up nose! Better not be Swine Flu!
1.0,"Getting ready for work, do not really feel 2 ohhh hate this weather i think i got a flu"
1.0,Flu shot is going to be the death of me sooooo sick
1.0,flu shot are fun
1.0,I just got the flu shot now I feel sick 
1.0,Bout to get this flu shot 
1.0,Day 7 of no voice and and flu. I have not been sick in years. Flu shot did not work. flu
1.0,do not do it. reconsider RT I gotta get a flu shot tomorrow 
1.0, i am so tired. i am getting more symptoms of the swine flu! Awesome...
1.0,thank you flu shot for making sick 
1.0,most people are up early to shop but NO I am up early to get a flu shot
1.0,flu shot arms are the worst
1.0," in what way? He was sick for 4 days, very high fevers every night, got the flu shot 1 week later"
1.0,Do I still have bird flu?
1.0, YAY I really do not wanna get my stuff together and I have to get a flu shot tomorrow
1.0,"Today i feel a lot better, getting over the flu. Gained 5lbs. due to not wanting to eat, lost my appetite, now back on track."
1.0,i got the flu the day i got my flu shot how ironic is that
1.0,Well this flu season is bad.Flu shot did not help.
1.0,The flu shots I got last week got me sick and I am still sick! They will do anything to kill a shorty
1.0,I would much rather get the flu shot rather than the flu
1.0,Is it weird that I am really excited to give a flu shot next week to a patient?
1.0,Surprisingly the flu shot did not hurt
1.0,Flu shot has me feeling like shit every time
1.0,i got my flu shot today one less thing to think about
1.0, lol. I am faaaaarrr from lazy. Lol. I am on my way to work. I feel like shit. I think I may be getting the flu.
1.0, You are gonna get the flu waiting on the shot
1.0,Monkey got the flu shot today and did not even cry! alexander sean monkey baby r 
1.0,My mom tricked me into getting my flu shot by saying were gonna go eat sushi.. can not trust anybody gnsb8 
1.0," All my patients who got flu had been vaccinated, got the shot versus mist. CDC is confirming observation."
1.0,Still getting over the flu!!!
1.0,Always so proud of myself when I do not cry getting my flu shot big girl status 
1.0,"Got my flu vaccine today, then beginning my rabies series the day after tomorrow. By the end of the month, I will be so sick of vaccines 😢 "
1.0,Thanks flu shot for this nice achy flu symptom.
1.0,RT Hi Kenya. I just got over a little flu bug. Hope you are not getting sick.
1.0,I feel so good!!! I had my flu shot and I voted!!!
1.0,I have to take this flu shot tomorrow I hate needles
1.0,Getting better of Flu
1.0,Back to work today with my antibiotics and nebulizer in hand. This flu knocked me out. Definitely getting the shot next year.
1.0,I can not even get a flu shot without crying
1.0,I am getting better.....Swine ' flu will NOT be the end of me.....MWAHAHAHAHAHAHAHAHAHAHA!! XP
1.0,My flu shot arm hurts. Still worth it.
1.0,getting my flu shot today I hate shots 
1.0,"So I got a flu shot 1st time 3 weeks ago now my arm hurts where I got the shot I feel, what is the word Icky is the only way to describe it"
1.0, flu shots always have my arm sore for a good 3 days 😢 
1.0,"Need a flu shot cause I am that sick,back then they did not want me know they all upvon my dick"
1.0,"No flu vaccine for me today. Apparently, doc says I have URTI. Hay immune system why so weakk "
1.0," Not what anxious fathers like to read either. 12 year old son is home sick with the flu and a cold , according to his doc. 😛 "
1.0,Arkoosh to Give Shapiro and Castor Flu Shots to give shapiro and castor flu shots 69612 
1.0, SDM Flu Fighters to win go to 2 health tips tips 2 coldflu season sick etiquette tips 100 gift card giveaway . I get my flu shot take vit C too.
1.0,"Are you getting a flu shot this year?? I am, and here is why ... "
1.0,I am getting my flu shot for my family! flu shot shout out
1.0,Hoping those I am praying for with the flu are getting better quick.Thankful for the improvement in Marty Clairmont.
1.0," Wow, is it that serious? I have been nervous because I have had a high fever for a week, plus a stomach bug and flu symptoms 🙁 "
1.0," If you are very young, old or have underlying health issues, it can. That is why I get my flu shot every year"
1.0, every time I get a flu shot I get sick I swear to god I do. That is why I hate them. I get sick after flu season
1.0,Took the Flu shot for school and now i have the Flu ..... Great 
1.0,"Went in for a yellow fever vaccine today and came out with the flu mist and my second round of varicella, because why not?"
1.0,When all of your friends are getting the flu Reasons why I got my flu shot 
1.0,And I had to get a fucking flu shot like if I wanted one I would have asked
1.0,i have been trying to get a gd flu shot for FIVE HOURS
1.0,"Joe getting his flu shot Nurse it is bleeding, but that is completely normal Joe oh no! OH LAWD!!"
1.0," lol cause they gave me a flu shot , told me I am done growing"
1.0,I even got a flu shot this year...
1.0,I just had a 10 minute panic attack over a flu shot what is life
1.0,I Thought flu shots made you NOT get sick .... Because I shouldnt be dying rn
1.0,and now my neck hurts ironically on the same side as my arm this flu shot is slowly killing me
1.0,I got my flu shot yesterday. Still have a phobia of needles. Got it anyway. Better to get a flu shot than the flu.
1.0, hi Jordan how are you feeling now from yout flu? i am taking you to the doctor soon for a flu shot ok do not hop away
1.0,"Dude said I am sick for some reason. I got a flu shot when I was in kindergarten tho, I thought I was set for life. LOLOLOLOL"
1.0,Getting moneys worth from the flu shot This is my 3rd bout since getting vaccine in October. Just goes to show ya can still get a bargain.
1.0,"clogged nose, sore throat, very slightly watery eyes. omg! am i getting the swine flu?? or maybe because i played in the rain??"
1.0,Asked stevo if his getting the flu shot he answer with I am getting in my ass 
1.0,Bit flu y so consoling myself with Bird portraits in the garden a chance to try out the EOS remote shooting softare
1.0,"had a much better night sleep last night. must be getting better. yippee! must ' ve just been a cold, or i handled swine flu really good. lol"
1.0,Just Getting over This Nasty Flu
1.0,Shoulda never got that flu shot
1.0,I am sick 😕 and there is swine flu @ School! I am scared!
1.0,Got my flu shot today. Thanks Tia 🙂 — feeling healthy at Metalsa 
1.0,Off to get flu shots 😕 wish me luck 😂 
1.0,"Flu shot At work, mild flu here I come."
1.0,Shots shots shots shots shots shots...for the flu flu season how is the arm?
1.0," I got a flu shot today, so I am probably just experiencing a flu like reaction."
1.0,flu shots are a great way to start a saturday 
1.0,Shutting the computer down. Trying to keep this flu at bay by getting an early night morning. It is 12 22AM lol.
1.0,I gave my first of many flu shots today! 
1.0,"I am pretty sure I had a cold, unless the flu shot I received in the Hospital did not work."
1.0,"I know it was just a flu shot and I am being a baby, but my arm literally feels like it is gonna fall off "
1.0,"I can not go out, I got the flu shot today. Yeah I am 28, what is it to you?!"
1.0,"I am glad I got my flu shot this year. It seems to be ripping through everyone. This is, of course, assuming the shot covers this flu."
1.0, Have not had the flu yet? you are one lucky Georgian. . Good thing I got my shot
1.0,Thank you flu shot for making me sick
1.0,The flu is getting worse huuh ha khant breatghe
1.0,getting a flu shot without my mommy 🙁 
1.0,Babygirl going to grandpa is for the day...got her flu shot so I gave her tylenol she sleepy
1.0,Bringing my father to the doctor. Seems like that flu shot did not agree with him.
1.0,S o to my flu shot for doing what it was meant to..... NOT
1.0,"got my flu shot today, my arm feels like it is going to fall off ouch"
1.0,I thought I already got the flu shot but I guess not so I am getting one right now
1.0,Think i am getting swine flu
1.0,Ugh! I do not remember flu shots knocking me out before falls on to the bed OK ' D
1.0,"Sorry y ' all I got a flu shot and I am feeling so down and under the weather, hopefully I will feel motivated again tomorrow"
1.0, i am at the doctor right now i had to get a flu shot
1.0, hey because happy labor day..im here getting over a bad episode of the flu...
1.0,Only thing that sucks about getting a job at a hospital is now I have to get the flu shot 😢 I have never gotten the flu shot in my life!
1.0,My throat has that horrible half sore feeling like when you are getting sick. NO FLU!!
1.0,Regretting that flu shot I got this morning right about now when my arm is completely dead.
1.0,"Taking baby daughter for flu shot today. Not going to be fun. Never had one myself, but they got me paranoid about her."
1.0," Oh, okay, I hope you feel better. 🙂 It seems like this flu is getting everyone sick."
1.0,I got my flu shot today. Have you gotten yours yet? 
1.0,Doc Okay just your flu shot and you are set! Me Dope. later Nurse Okay! Now the HPV one. Doc passes by Me You knew did not you...
1.0,We have mandatory flu shots today
1.0,Pro tip do not get both flu and pneumonia vaccines in the same day
1.0,do not remember the flu shot ever being painful. Ouch. 
1.0,First time alone and they convince me to get the flu shot
1.0,My weak immune system causes me to get sick when i get flu shots and what not
1.0,oh yeah the damn flu shot made me sick
1.0," Yes, this is going to be a daily show .. we are just getting our sea legs, today plus I have the flu! "
1.0,the nurse told me to take Tylenol or ibuprofen and drink lots of water before I get worse with the flu shot Why Me
1.0,Not feeling so well today. Might be getting the swine flu piggly wiggly. Need to wash my hands more.
1.0, i am scared i may b gettin symptoms of the flu 🙁 
1.0,Hundreds of Children Brain Damaged by the Swine Flu Vaccine to Receive dollar 90 Million nieuw S
1.0,My dads going to make me get my flu shot I am going to cut my arms off
1.0,Getting sick for the hundredth time this summer...wish I could get swine flu and then just be immune to it for the rest of my life...
1.0,ugh why do not this flu just go away? I started getting better now it is coming back..
1.0,Holy mother the flu shots this year hurt! Still worth it. Sore arm flu
1.0,Letting the doctor talk me into getting the flu shot was not a good idea never again
1.0,"do not want to sound weak, but that flu shot has my arm hurting Yikes!"
1.0,Got a flu shot yesterday. The worst is yet to come for CA. Wait no more get one! 
1.0,Healthy People Who Were Vaccinated for the Flu Continue to Die 
1.0,the best part of getting a flu shot is the sparkly bandaid 
1.0,I got a flu shot today and it really hurts.. 🙁 can someone please come hold me? 🙂 
1.0,Flu is getting worse. Drinking hot lohankuo and eating mommy is macaroni soup. 
1.0,Hahahaha just read my last tweet. I got a flu shot not a flu shit.
1.0,CVS Flu Shot Kills 23 Seniors 
1.0," Oh please do not worry, I can not believe how much you give to us. This flu is a bitch, take care bb! You bring such joy. xoxo"
1.0,Recovering from the Flu is worse than getting over a cold It sucks! I feel like a large animal of some sort is laying on my chest!
1.0, thanx....i got the flu and it is the worst. yaye your getting to be young after all lol.......
1.0,Just got the flu shot 
1.0,I have the bloody flu after I got the flu shot 
1.0, it is true but every person is different. This my second year getting a flu shot I have been fine.
1.0,the site of the flu shot is bruising I am annoyed
1.0,I made sure to get my flu shot today in my non camera arm. once a photog always a photog
1.0,That flu shot got Boobie looking pitiful
1.0,Got the flu shot finally.
1.0,holding my breath for this flu shot right now i can give them but can t take them
1.0,Unfortunately Amadeus received three shots today. One Tdap. One flu shot. And one Meningitis vaccine. 
1.0,Everyone is getting sick. puts on dr. mask I got my flu shot but I do not have much confidence in it.
1.0,Free flu shots at work just another benefit of my job
1.0,Tried to get a flu shot but every place was out... And I am getting sick.. great
1.0,Ouch got a flu shot fuckin hurts and I laughed when I got it though lol flu shot hurts band aid arm 
1.0,Flu shot while already sick and then wife decided to go shopping. Not a great day for me so far. But most of the Christmas gifts are in!
1.0,"my kids as well. youngest on tamiflu, getting better! Pediatrician thinks my son has swine flu... 🙁 "
1.0, I got flu shot also
1.0,I am mad! I was just gettin over a cold they gave me a flu shot today now I am sicker than a dogg!! 
1.0,That shot hurt 5839 times worse than the flu shot. Now I want to chop my arm off.
1.0,just getting over the flu! ready 2 go back 2 work 2nite
1.0,"I feel sooo bad.. I hate the flu. but do not worry, it is not the swine flu!"
1.0, you got a tracer put inRT That flu shot is kicking in I feel awful smh I have never gotten a flu shot I do not believe in them
1.0,Just got my flu shot flu shot 2014 mobile mortgage broker
1.0,"Ouch...I am sore all over, I fear it is the flu. On a brighter note, I now officially luuuurve toastie bags!"
1.0,So apparently I am immune from the flu but screw these side affects!! I would like my normal arm back! ouch
1.0,Getting my girls their flu shots today! 
1.0,i have to slow my roll. i think i am getting the flu. not feeling well today at all. 🙁 
1.0,Flu shot for Bubsraham. Let us see how she holds up. 
1.0,got my flu shot dne for today waitin for dees nggs to get out of school
1.0, i am getting over this stupid flu and doing hw ok where do you use equations in life and intergers and crap like i do not understand it
1.0,Got my flu shot today my arm seriously feels like I just took a beating!
1.0,Flu shot accomplished!
1.0, .. it is just the flu! I now have it... and one of my friends is just getting over it.
1.0," A guy got his flu shot from a van in the street. The vaccinations were, of course, sabotaged "
1.0,It is definitely time for the flu shot 
1.0,Whole foods Dedham Disney world for me . More photos to come on blog soon now that I am getting over my flu 🙁 
1.0,"not feeling well... I hope I am not getting the flu. Went home early, and not allowed back for the rest of the week. work from home then."
1.0,Who wants to get a free flu shot with me?? 
1.0,Have a Great Evening Everyone! Spending the weekend playing ' Dr. Mom ' to Kathryn flu symptoms but getting better by the hour. Phewww.
1.0,Getting a flu shot by yourself needle phobic
1.0,I have chills fever sore throat diarrhea i am vomitting. Do i have swine flu? Should i go to doctor? Shit i am scared.
1.0, as you know I am watching The Wizard Of Oz D not much my throat hurts 🙁 Lol and I just got a flu shot dammit!
1.0,Forgot I got a flu shot today. My left arm is gonna be a bother tomorrow lol
1.0,like the baby I am watching right now is a little lethargic from her flu shot and she just wants to cuddle and sleep on me and I am in tears 
1.0,"The missus was just getting over a nasty cold, and now I am pretty sure she is come down with swine flu. Poor thing."
1.0,"Feel very low today the swine flu getting me down , head feels like it is got a lead weight on it"
1.0,"Who that knew me age 0 10 woulda thought I would walk into CVS, offer my arm and walk out vaccinated for flu feeling HAPPY to have done my part?"
1.0,Ughhhh I have to take a flu shot today.
1.0,Ma tryna convince me to take this flu shot I hate shots 
1.0,Is looking forward to getting better and getting back to normal next week this work stress and flu has consumed too much of my time!!
1.0,who is down for some flu shots
1.0,getting better slowly think i got the flu!
1.0, No the ice cream would not work. My stomach has been all gross since desmorning. I think i am getting the flu. FML...
1.0,Don Cherry gets flu shot Video Don Cherry got his flu shot Wednesday at a downtown Toronto drug store to remind 
1.0, So glad all worked out 4 all of you chicas. I am just now getting over flu and fell asleep by 8pm on Tuesday...so sorry chicas!
1.0,I got my flu shot
1.0," get well soon, did the flu shot help?"
1.0,Hello! Contrary to worry I have not passed away with swine flu. Still grim but not as grim. Thanks for the ff is. Hear new Curb is great.
1.0,it is this blasted flu shot I swear...
1.0,Might be getting the flu... Hope to god not. I have things to do. Film and work can not take a break.
1.0, The real issue of the night is that people keep bumping up against my flu shot arm 
1.0, hopkins scientist slams flu vaccine The flu shots are a scam. I had a flu shot... 
1.0,how come I only ever get the flu when I GET THE FRICKIN FLU SHOT
1.0,Ma flu shot ? Me no Doc Melissa the ma give her the flu shot Ma but she declined Doc give it to her Me screaming I declined!
1.0,Thinking I am officially grown up and boring given my Friday night to do list included get a flu shot
1.0,The welt on my arm from this dang flu shot no bueno never again man smh ..... This has never happened 
1.0,Nothing like getting a flu shot in the front seat of your moms car. Probably the trashiest thing I have ever done.
1.0,I have a cold and a fever and swine flu is getting a little too close to home for my liking.
1.0,Got my flu shot today at work
1.0,"Just got a flu shot and wow, I was so scared it was gonna hurt but I barely felt anything"
1.0,It took three weeks but I still could not recover from the shwine flu. We all the family is ill!!! Damn this is getting boring...
1.0, hahaha she got her flu shot
1.0,Flu shot @ 7. I will let you all know if I make it through...
1.0,I just got the flu shot and I did not even cry or scream once!
1.0,lol Haha When your class is getting that flu shot and your crush is watching you 
1.0, Not sick at all but about to get this flu shot just so I do not turn into one of those things from I am legend 
1.0,Man this flu is crazy...everyone is getting sick all of the sudden. My sister is home with it and i am trying not to get it. No good 🙁 
1.0,my moms making me go get a flu shot today...smh
1.0,At the dr getting a flu shot ugghhhhh I hate needles
1.0,Y am I getting sick when I just got the flu shot Tuesday..ok
1.0,is not no fever like a flu shot fever ' cause a flu shot fever you can actually kind of taste in your mouth a little bit and it is the worst.
1.0, can you get me a flu shot please
1.0,That flu shot got my fuck ' n arm hurting
1.0, Got my flu shot at Rexall help deliver vaccines in Uganda Your Shot Counts flu shot Flu Shots are Sexy
1.0,I am just getting over the flu not H1N1 . Wish I considered these tips a few weeks ago 
1.0,When I get my flu shot I like to imagine how mad it would make Jim Carrey
1.0,I have dance but I have to go to get a flu shot . 
1.0,"ugh, feel like crap today. hope i am not getting the flu"
1.0," Ohh, still no idea what it is lol. But if it is comparable to swine flu, it is definitely not what I am getting over!!"
1.0,20 minute wait after our flu shots has resulted in an impromptu staff meeting.
1.0,"Gotta get a flu shot to volunteer at the med center. They have 10 flu shots left, I was person 9 lolz"
1.0,Italy Bans FLUAD Flu Shot 9 Dead 
1.0,"Change of plans, not going to be a nurse anymore. Never want that damn flu shot ever again. Call me a baby, but I can not move my arm. wahhh"
1.0,My reward for being a good girl while getting my flu shot grin 
1.0, What up bro? I just got diagnosed with the stomach flu so it is a wrap on getting up today. I should be cool by the weekend.
1.0,I can feel my throat getting scratchy as we SPEAK! Is it flu time? Oh yes... I think it is flu time. 😐 
1.0,feels like i am getting the flu.
1.0,"i must have THE WORST immune system ever because i am sick, YET AGAIN. i blame the flu shot. just say no"
1.0,1st flu shot in 10 years on Tues. Hoping the hot red hard crap stays within the lines a doc drew on me today
1.0,last year i got a flu shot and i ended up getting the flu 4 times this is why i do not even try anymore
1.0,Kellis home with strep. Justin home with the flu. Luke and I are thinking about hiding out.
1.0, I got my flu shot today.. That was pretty scary I guess 
1.0,Really worried about my hubby. He is very sick. Most likely flu not sure if it is of the swine variety or what . Could use prayers!!
1.0,"sitting on the couch, watching It is the Great Pumpkin Charlie Brown, afraid I have flu like symptoms."
1.0,Got my flu shot yesterday and this is how my arm feels..
1.0,"Kid 2 now has the flu youngest this time thinking the mama might be a little touched, too 😉 "
1.0,Where I got my flu shot hurts 🙁 
1.0,Bad reaction 2 flu shot kept me from celebr8ing my Bday last nite. Now i can not visit in the hospital till Doc sez all clear. SUCKS!
1.0, I had a shot in Oct. Had a different flu strain in December. Thought I was going to die. Nobody to take care of me!
1.0,"Being sick with what is either pax flu or the flu that I brought to PAX. However, I stayed home to prevent getting the offices sick, and"
1.0,I need to get a flu shot
1.0,18 and still scared of this flu shot
1.0, But I want it to be swine flu!! That way I do not have to worry about it anymore! Haha thank you. 🙂 
1.0,Remember a bit back when I joked about getting the swine flu? There is a good chance I and the whole family did. No biggie thankfully.
1.0,When I get my flu shot I will ask for one with extra mind control chips. I clearly only make bad decisions on my own.
1.0,I am pretty sure that damn flu shot gave me the flu! Oh the irony! cough cough 
1.0,So I got the flu shot and they did not even give me a fun band aid. Like c ' mon now still a child
1.0, Hi Ilissa! I am just getting through my emails from yesterday. Was short on time due 2 the kids having the flu. I will write u
1.0,Getting my flu shot then out to the dentist. 
1.0,Got a flu shot today like a responsible adult
1.0,Today looks like another raining day. Not feel good and getting flu now. Hope it is not H1N1.
1.0,My parents think they slick trying to get me to go in their doctor is office to get a flu shot 
1.0,Her square head ass gone give me a flu shot
1.0,My dad just said I have to get a flu shot after church 
1.0,I am a widdle scared I am getting the flu shot 
1.0,"My dad got a flu shot when he went to the doctor, because he does not say no to free shots "
1.0,And the sickness appears to be upon me. I got that flu shot for nothing.
1.0,"At home with a snotty nose little boy hope he gets better soon. Everyones gettin the flu, got me scared!!"
1.0, I got my flu shot last week. My pharmacist said they had already seen several cases.
1.0,I thought the flu shot was supposed to help prevent me from getting sick?? The amount of money I just spent on vitamins and zinc is unreal
1.0, I got my flu shot and I was really scared! But it did not hurt 😛 
1.0,Just got my first flu vaccine ever because told me I was dumb and made me.
1.0,My flu is NOT going away!!!!! Its NOT even getting any better!!! I feel awful 🙁 
1.0,i bet not be getting sick since i took this flu shot
1.0,This is Marty she gives the BEST flu shots anywhere! I always get mine at Target Clinic Champlin 
1.0,I hope you get really sick RT Flu Shot 
1.0,"No offense to , , but I am not happy w medical world. Flu vaccine gave daughter fever for week...now she has flu anyways"
1.0,"Way to go! Who is next? MT Got my flu shot on campus because let me tell you, having the flu last year was brutal vax with me"
1.0,This nasal flu shot has my nose running 
1.0," if you are anti needle like me , flu shots have itty bitty needles now. Feels like nothin."
1.0,"So in other news i did not get sick from the flu shot in other words, I have a bomb ass immune system lol"
1.0,Last time I got the flu shot I still got the flu and it sucked
1.0,Nina take your shot it might be scary as she pretends to give me a shot in the armLiterally waiting to get our flu shots
1.0,Why is my arm still numb from this flu shot 
1.0,"I do not feel great, hope i am not getting the flu."
1.0,"finally back, i wrestled with some virulent form of flu, but i subjugated it and beat it. but boy i hate getting sick. it is so not me!!!"
1.0,Got my mother to come in and get her flu shot today. wellness
1.0,Homeoffice today. Feels like getting a flu or something.... fb
1.0,Please be praying for Anna..she does not seem to bet getting better. 1 2 her class is out with the flu. i am takin her to dr in the AM lcc gc
1.0,Another great reason to work at Free flu shots this morning! Around Lumsden
1.0,Got the flu shot 
1.0,"1 day down, 5 to go until my 2 days off. It is gonna be painful especially as I think I am getting the flu that is going around "
1.0,So...I got a flu shot this fall. See pic. And still got the flu. Trust me. You do not want a pic. 
1.0,Not feeling good pretty sure this flu shot has got me down... Hoping I feel better tomorrow 
1.0,Does it really take thirty minutes to get a flu shot ready ? doctors
1.0, well I got my flu shot so fingers crossed!
1.0,I am getting my flu shot in like 2 minutes wish me luck 🙁 
1.0,"Ya boy can finally get flu shots without a parent signature. try me, fools"
1.0, it is ok.. I had my flu shot hehe
1.0,Get a flu shot and my arm feels like 10 miles of bad fish dick. wtf since when is a flu shot painful?! first world probs 
1.0,"They gave me a flu shot nn the exact same spot I gotta anthrax shot yesterday these mfckrs tryna kill me!!! HELP ME, HELP ME NIGGA!!!"
1.0,Got my flu shot yesterday so happy I do not have to do it till next year.
1.0,Got That Flu Shot Out The Way
1.0,Why is my every attempt to get a flu shot foiled?
1.0,"note flu shot San Mateo in 4 min Total time onsite, 8 min. Including parking Healthcare That Works"
1.0,"WIfe is out ot town, I have the flu, kids are driving me crazy, and I am thinking about buying a used Fender Deluxe Reverb."
1.0,"I have never gotten a flu shot before... do not get the flu either, but my job asked me to.. idk tho."
1.0,Got my flu shot today! So happy to take one extra step to ensuring I have a safe and healthy 4th quarter! well being
1.0,Director of Nursing had her flu vaccine today which was performed by flu fighters
1.0,"so, I am kinda nervous that I might have swine flu. my throat feels like it is bruised."
1.0,Class got out early because my professor had to get a flu shot 
1.0,definately better get my flu shot soon. I heard the outbreak got worse quickly this year.
1.0,nose swabbing and getting blooddrawn...thank you flu season!
1.0,got my flu shot yesterday this means I am about to get so sick I feel the aches already 
1.0,Got my flu shot @ Walgreens on Yelp pinole 2?pt check in ref twitter v 4b 
1.0,I got the flu shot today so most likely I will be sick tomorrow
1.0,"I am getting flu, ugh i hate flu.. It changes my voice and sometimes i can not smell anything.. Annoying"
